formula,space_group,formation_energy_value,formation_energy_value_per_atom
Al4Ge8,Pa-3,0.5572740824309432,0.2257185608659521
Al4I2,P4_2/mnm,0.8060008342583521,1.0478309679647388
Al4In,I4/mmm,0.0131669882715009,0.0012493529803323
Al4In,Im-3m,0.5612469859431897,0.9048264394533094
Al4In2,Cmcm,0.0188020906768147,-0.033663750297591
Al4Ir2,Cmcm,-0.7430878816863938,-1.0803879577816635
Al4K5,I4/mmm,0.3523937377354773,0.1982012253778854
Al4Mn,Im-3m,-0.2223454494936436,-0.3870217812482359
Al4Mn8,Pa-3,1.8238556069584568,1.0957664618527716
Al4Mo12,Pnma,0.1854683797044694,-0.0859333723777548
Al4Mo2,Imma,-0.0472852393988705,-0.1244579734892209
Al4Mo4,Pnma,-0.4564476806428261,-0.5786100306071817
Al4Ni4,Pnma,-1.139176027532498,-1.282085906797404
Al4Np2,P4_2/mnm,1.8753616081542024,2.516974609662498
Al4P2,I4/mcm,-0.0014066328881088,-0.0614275494353427
Al4P2,I4_1/amd,-0.1356957506292406,-0.2459209480101069
Al4Pb2,Pnnm,0.4657747414888351,0.5804106051333929
Al4Pb8,Pnma,0.36192565632335605,0.0915286293024172
Al4Pd2,P4_2/mnm,-0.5266834895243334,-0.7830803095666531
Al4Pd4,Pnma,-1.5244379656240328,-1.679055624982377
Al4Pd6,Fdd2,-1.846043486452952,-1.6592835802324677
Al4Pd6,R-3c,-1.4313914627423712,-1.3174812255797022
Al4Pt2,Cmcm,-0.9079147124576524,-1.3068356602970466
Al4Pt2,I4/mcm,-1.060979173440329,-1.5171236053124073
Al4Pt6,Fdd2,-1.9998936034500805,-1.786103972383564
Al4Pt8,Pnma,-2.424045857022328,-1.8222279038980085
Al4Rh2,Imma,-0.6505593889631899,-0.953267485366232
Al4Sb2,C2/m,0.008090609072306,-0.0483797427639081
Al4Sb2,I4_1/amd,0.1374241223080417,0.129305387705652
Al4Sr2,Pnnm,0.23361179442283805,0.2614530317438136
Al4Ta5,I4/mmm,-0.4505905455431435,-0.5372532523248308
Al4Th2,Fd-3m,-0.6998450614670672,-1.020978714498077
Al4Th6,P4/mbm,-0.6752704983729654,-0.6942021596509863
Al4V2,I4_1/amd,0.2198993534138719,0.2426141646259515
Al5As,Cm,-0.0406235256449142,-0.1153057634555765
Al5As24,I-43m,1.1549383068736736,0.1139888153984138
Al5Fe,Amm2,-0.2119205645465322,-0.3506425755841236
Al5Fe,Cmmm,-0.2188287399255907,-0.3601333874612997
Al5K,P4/mmm,0.0645077042077702,0.0291290069720319
Al5K4,I4/mmm,0.2979262090403249,0.14831433630368
Al5Mn,F-43m,0.096000047336039,0.0723948315641414
Al5Mn24,I-43m,-1.0866279909203445,-0.5231658263544273
Al5Nb,P-62m,-0.2092979543375209,-0.3470394968035327
Al5Ni,Amm2,-0.2752597110023104,-0.4376612006895296
Al5Pt,Amm2,-0.4824223449462251,-0.7222720391320706
Al5Rh7,Fmmm,-1.8304128018194463,-1.4144458672633504
Al5Sb,Cmmm,0.0339097856838266,-0.0129080104181494
Al5Sb,P4/mmm,0.0269982377566955,-0.0224034556778827
Al6Ba2,P6_3/mmc,-0.4539724419675167,-0.5760595715500385
Al6Br2,Cmcm,-0.2802244059575492,-0.3970314816438873
Al6Ca4,Fdd2,-0.557346595214413,-0.5969961520479193
Al6Cu18,Pmmn,-1.171262446600171,-0.6081691704718769
Al6Ge2,P6_3/mmc,-0.096818036302916,-0.2080515496116957
Al6Ge2,Pm-3n,0.1598677574338157,0.0564347053931963
Al6In2,Pmmn,0.1385180556677931,0.0344362044891759
Al6Mn2,Pm-3n,-0.3428030878964086,-0.4615118760911422
Al6Pb18,Pmmn,0.7701328134061493,0.0586283621955779
Al6Pt4,Fdd2,-1.6955381832813463,-1.5352203559620623
Al6Rb2,P6_3/mmc,0.2098406935153023,0.1079262761707645
Al6Rh6,I4/mmm,-2.2350480667859256,-1.6924003898359583
Al6Rh6,Pmmm,-2.1337886135995707,-1.6228426290493192
Al6Sb2,I4/mmm,0.1562866404065942,0.0527447612888664
Al6Sr2,Pmmn,-0.4747112319991907,-0.5974285956357112
Al7Ge,Fm-3m,-0.0562178804411135,-0.1662175898113469
Al8As4,Pa-3,0.1478500637132482,-0.0555254816221953
Al8Fe,I4/mmm,-0.2437596490943072,-0.3478165322193358
Al8Mn16,Fd-3m,0.5317058794152252,-0.0232624791914031
Al8Sn4,Pnma,0.2916477567193197,0.0432529061435278
Al8Ta4,I4_1/amd,-0.7388554484763291,-0.6646266367663743
AlAs,Fm-3m,-0.3252438404165535,-0.6321579828724915
AlAs,P4/mmm,-0.23161241756564782,-0.4963815107115459
AlAs,Pm-3m,-0.1967425684442804,-0.4800106503968481
AlAs3,Fm-3m,0.1298617706931187,0.3057137782547784
AlBa2,I4/mmm,-0.2384189326630785,-0.3870474166668602
AlBa2,P4/mmm,-0.1364124270141806,-0.2391310574748743
AlBa3,I4/mmm,-0.0608300493386092,-0.087259783749103
AlBa3,P4/mmm,-0.16762293803581185,-0.3073362498557308
AlBa8,I4/mmm,-0.0746763165819904,-0.1929528610484118
AlBr3,Fm-3m,-0.0902718561785759,-0.1479328199800589
AlBr3,P4/mmm,-0.3520633125824813,-0.687426968749049
AlCa3,Immm,-0.1828763987587043,-0.3387702504969957
AlCe3,Pm-3m,-0.2878368156642892,-0.5550703985260899
AlCs,P4/mmm,0.2116840489383653,1.203342758505013
AlCs3,Fm-3m,0.1824337168620786,0.4140529033627936
AlCu2,I4/mmm,-0.2739820222666935,-0.6171316370544799
AlCu2,Immm,-0.33955440723496605,-0.6199372395303531
AlCu3,Imm2,-0.2874721528420418,-0.5543189093003584
AlCu5,Cmmm,-0.3222771465413829,-0.5022562074986069
AlFe3,Immm,-0.3093555570343237,-0.5994157534795209
AlGa,Cmmm,-0.1115994705100652,-0.1290885555771874
AlGa2,I4/mmm,-0.1187279498770644,-0.1905393421679987
AlGa3,Cmmm,-0.1102163720129034,-0.1890340451325298
AlGe,Pm-3m,-0.0609222367278525,0.0797805303498972
AlGe3,Pm-3m,0.0783319132233246,0.1995221669098972
AlIn5,F-43m,0.154672267772062,0.1530017901342037
AlIr3,P4/mmm,-0.3286066058966556,-0.6390878969541733
AlK,Pm-3m,0.1009520318059489,0.746954485603109
AlK4,I4/mmm,0.3466045892372642,0.550962127175862
AlMn,Fm-3m,0.045386752546532,0.5179390437170295
AlMn,P-6m2,-0.2149791477771178,-0.5551737437901472
AlMn,Pm-3m,-0.1828402275155275,-0.338695709584486
AlMn2,P-3m1,-0.0842409741213888,-0.0957793277937104
AlMn3,Pm-3m,-0.1381369765453445,-0.2465722206798054
AlMn4,Im-3m,0.9697369920276936,1.578272307062339
AlMn5,F-43m,-0.0990806202692542,-0.1956171709580158
AlMo,Pm-3m,-0.1081527225211567,-0.1148825887527507
AlMo2,Fmmm,1.335021251218547,3.803933706683195
AlMo3,Fm-3m,-0.1485825158220876,-0.2680981612049429
AlMo3,Immm,-0.22980789053102896,-0.43548564966229664
AlNa2,P-3m1,-0.0337408482722901,0.0429800892472701
AlNa3,I4/mmm,-0.0081845672938218,0.0212308824950459
AlNb,P-6m2,-0.2266069533536139,-0.6030984022775852
AlNb2,I4/mmm,-0.2382701041004336,-0.5190058430520504
AlNb3,P4/mmm,-0.2870386900390881,-0.5534256385683233
AlNb3,R-3m,-0.0517237286834043,-0.0684936758791901
AlNb5,P4/mmm,-0.132337903999482,-0.24130776306230511
AlNi5,Amm2,-0.436499980175273,-0.6591814976965754
AlNp3,Fm-3m,-0.0359709556053482,-0.0360307031785649
AlP,Fm-3m,-0.30445944493823185,-0.9239718505858994
AlP,P4/mmm,-0.1120996910285025,-0.1311502427422165
AlP2,I4/mmm,-0.1383145011443453,-0.244357394895479
AlP4,I4/m,-0.1013682623451339,-0.1875760529645583
AlPb8,I4/mmm,0.0129238870709351,-0.1127197065946782
AlPd,P-6m2,-0.4789257510274276,-1.6430446009757522
AlPd,P4/mmm,-0.2434346478782617,-0.6724546972310214
AlPd,Pm-3m,-0.5363422644139442,-1.879690009044004
AlPd2,I4/mmm,-0.8399316657620878,-1.69271378668404
AlPd2,P4/mmm,-0.2044729776565687,-0.4261413306541134
AlPd3,P4/mmm,-0.670994722409453,-1.344673892784761
AlPt2,I4/mmm,-1.2244878691461625,-1.7417603850807235
AlPt3,Cmmm,-0.6612459688189463,-1.324583873071686
AlRb,P4/mmm,0.1357367747868882,0.8903217716286435
AlRh2,I4/mmm,-0.7045936811614454,-1.415017487366807
AlRh4,I4/mmm,0.0221471712201869,0.016054285798969
AlSb,Cmmm,-0.0320822092910797,0.198646334957904
AlSb,F-43m,-0.2164695631938975,-0.5613165752456334
AlSb,Pm-3m,-0.0466143866842773,0.1387511437228842
AlSb2,I4/mmm,-0.04637095484174253,0.008276290092798066
AlSb3,Immm,-0.0096874650909772,0.0181337433488691
AlSm,R-3m,-0.3472908477241309,-1.1005039002102326
AlSn3,C2/m,-0.0499602409298545,-0.0648595186093744
AlSr3,I4/mmm,-0.0917153927210717,-0.1509076287416143
AlSr3,Immm,-0.1348557425859481,-0.2398103249856034
AlSr3,Pm-3m,-0.1016902988048644,-0.1714636986021359
AlSr5,Cmmm,-0.0795181317562336,-0.1687412032619266
AlTa,Fm-3m,0.064827490097839,0.5980651433289441
AlTa4,I4/m,-0.1919633239560644,-0.3369331215804428
AlTa8,I4/mmm,-0.2194315884044787,-0.3255344259057437
AlV,Fm-3m,0.0718132561253921,0.6268573732076715
AlYb3,Fm-3m,-0.2568690145835627,-0.4912526264994977
As16Br4,I23,1.3355580969477845,0.3543332746269567
As17Br12,I-43m,-0.1342061887247939,-0.2524444237473719
As18Br6,Pmmn,-0.0222391389770518,-0.2135221234310804
As2Br,I4/mmm,-0.1219617771131773,-0.1994249434323426
As2Br2,Fd-3m,0.2320195196931685,0.5162382491217961
As2Br6,I4/mmm,0.3951054323316143,0.2988210516106641
As2Br6,Pm-3n,0.5462742413532852,0.4545837511728329
As3Br,Fm-3m,0.2954336722793926,0.6469207577848304
As3Br,P4/mmm,0.0453540091991221,0.1315620183851375
As3Br,P4mm,-0.0561242018565945,-0.0775620754418108
As4Br,I4/mmm,-0.090194814395747,-0.1691552538351357
As4Br,Im-3m,0.8281810976266407,1.3449000563337166
As4Br12,P2_12_12_1,-2.8218884288277786,-1.6353072745578647
As4Br12,Pnma,-1.9926520043019127,-1.2080891701904706
As4Br16,I-43m,-0.34837754957666,-0.3397103283864466
As4Br2,C2/m,-0.1874067646290312,-0.3169642378689279
As4Br2,Cmcm,-0.3714986502563879,-0.5698792781992954
As4Br2,I4/mcm,0.4438157690747627,0.5502422227802424
As4Br2,I4_1/amd,0.1074532464379283,0.088129834238999
As4Br4,P2_13,0.589480272142969,0.49910277620664534
As5Br4,I4/mmm,-0.010803340953865,-0.1344515093929377
As6Br2,Pm-3n,1.2004187091388117,1.1286071086719671
As8Br4,Pa-3,1.028765331877559,0.5495982038030383
AsBr,P4/mmm,0.0978088831295651,0.2396598835661453
AsBr,Pm-3m,0.1252487994377815,0.8470949879054441
AsBr2,I4/mmm,-0.029574087537293865,0.05442911597375783
AsBr2,P4/mmm,-0.0922588016933715,-0.1178099477400421
AsBr4,Im-3m,-0.05064652250081485,-0.1039550448926236
AsBr5,Cmmm,-0.1047324947734325,-0.2033820111262561
AsBr5,P4/mmm,0.1744554396941851,0.1801809442153046
AsBr8,I4/mmm,-0.03482712727048175,-0.15645493036375455
AsI,P-6m2,-0.0193384831200169,0.2511703233052952
Au10Ga6,I4/mcm,-0.4197835676135245,-0.3977558899977601
Au10Ni6,I4/mcm,0.5026685834553781,0.0774864506587179
Au12Nb12,Pbcm,-0.01598953626990375,-0.21137561583877046
Au12Ni4,Pnma,0.2735759424359281,-0.0405408343544918
Au12Pb4,Pnma,-0.2067362131105404,-0.2879950494952528
Au12Sb4,Pnma,-0.0328389253162062,-0.1984041108330918
Au12Sr17,I-43m,-2.3776852064842524,-0.8901427471238852
Au16Sn4,I-43m,0.1146828168312992,-0.1488573787634568
Au16Sr4,I-43m,-2.106140144870026,-1.0641821259860407
Au16Yb20,Pnma,-7.929220753008741,-2.037745435253748
Au24Br5,I-43m,1.1324859912941,0.107606850651842
Au26Ta2,Fm-3c,2.5390673643514856,0.5346388616287205
Au2As,Fmmm,-0.0440017034492849,0.0147862925237489
Au2As2,P4/nmm,0.0633507769402723,0.1686493665609514
Au2As4,Pnnm,-0.1229014748119661,-0.2283435041521308
Au2Ba2,P-3m1,-0.5256810051200984,-1.045214539563834
Au2Ba2,R-3m,-1.2137846954721705,-1.3468187688510258
Au2Ba6,Pmmn,-0.6036559852260482,-0.7302918693955368
Au2Br,I4/mmm,0.03816873417544625,0.2405663639810057
Au2Cr,P4/mmm,0.0797315074482712,0.3547685781928453
Au2Cu,I4/mmm,-0.1658075957024178,-0.319900291262316
Au2Cu,P4/mmm,-0.088432292116745,-0.1072958306120766
Au2Cu2,P2_1/m,-0.1581777192826462,-0.2878717481444365
Au2Fe2,Pmmn,0.0583900827528477,0.1584264756969392
Au2Ga,P-3m1,-0.19414998217917445,-0.3977767907549427
Au2Ga2,P2_1/m,-0.2994147015625368,-0.5789298543808397
Au2Ga2,R-3m,-0.2235995078558842,-0.42269154945533
Au2Ga3,R-3m,-0.2722628477007686,-0.4693167334959255
Au2Ga4,I4_1/amd,-0.246587629846774,-0.3982699991865641
Au2Ge4,I4/mcm,0.0596118378888755,0.0224028103052119
Au2In4,Pnnm,-0.33662285949885484,-0.5219650966701332
Au2Mn2,Cmcm,-0.0325423536846978,-0.0289651147897856
Au2Mn2,P4/nmm,0.4001108261207114,0.8626371634419117
Au2Mn2,Pmma,-0.1308080664828985,-0.2314689619644275
Au2Mn3,R-3m,0.2245052794109636,0.3496664420534548
Au2Na4,Fd-3m,-0.06406901144448546,-0.14751639547966638
Au2Nb2,Cmcm,-0.1977608575345884,-0.3694438199384428
Au2Nb2,Cmme,-0.2374763892390849,-0.4512887252846569
Au2Nb2,Pmma,-0.2267899526615135,-0.4292663488328613
Au2Nb2,Pmmn,-0.2147047616895952,-0.4043614496980073
Au2Nb3,C2/m,-0.2201713931950831,-0.3834375828384661
Au2Nb3,I4/mmm,-0.3414923978999788,-0.5834501365257299
Au2Nb4,C2/m,-0.072787246600427,-0.1594939619463273
Au2Nb4,Cmcm,-0.06845950767998217,-0.15354828835037515
Au2Ni2,Cmcm,0.02561694346253935,0.09088830188948904
Au2P,I4/mmm,0.06225402669464344,0.30674562775575004
Au2Pb4,Cm,-0.1798519814087564,-0.3065850823926745
Au2Pb4,I4_1/amd,0.1388440532183016,0.1312561628971324
Au2Sb2,Cmcm,-0.164635046704071,-0.3011788682789051
Au2Sb2,Fd-3m,0.0403865768957689,0.1213252417581325
Au2Sr2,P-3m1,-0.5475604261788046,-1.0903031753878136
Au2Ta,Fm-3m,0.0962271580829552,0.4000937497106364
Au2V2,P4/nmm,-0.11909391212224725,-0.20732868702131504
Au2V6,Pm-3n,-0.2080188614756768,-0.32263167255205
Au2W4,I4/mcm,0.7775028713674527,1.0086789792210586
Au3Ba,C2/m,-0.5899921529949415,-1.1777455566401327
Au3Ba,R-3m,-0.347238353535768,-0.6774837979156365
Au3Ba5,Cmmm,-0.9189186931727495,-1.0551351408273983
Au3Br,Immm,0.1073515145172082,0.2593251311193346
Au3Br,P4/mmm,0.1375149232052994,0.3214852287699092
Au3Cr,P4/mmm,-0.0731256042824611,-0.11259819638943526
Au3Cu,Pm-3m,0.2063008229714493,0.46323771737822184
Au3Fe4,I4/mmm,0.0284597656308128,-0.0538647496895686
Au3Ga,I4/mmm,-0.2080230931417991,-0.3905920122416975
Au3Ga,P4/mmm,-0.1772376289828956,-0.32714999618430074
Au3Ga,R-3m,-0.1919503357884918,-0.3574696228948322
Au3Ir,Immm,0.1259386321034774,0.2976290594370038
Au3K,Immm,-0.1790385977588696,-0.3308613935312583
Au3K,Pmm2,-0.1935578051698018,-0.3607822608909482
Au3Mn,I4/mmm,-0.1911850604879451,-0.3558925601727954
Au3Mn,P4/mmm,-0.1756730344396418,-0.3239257137234591
Au3Mn2,R-3m,0.0190317888681529,0.0109181959565034
Au3Na,P4/mmm,-0.2437934583376757,-0.4643068041130242
Au3Nb3,Cm,-0.1620971932571421,-0.2821926277979494
Au3P,Cmmm,0.0662751150282701,0.1746757789930785
Au3P,Immm,0.061161097751715,0.1641369232362721
Au3P,Pmm2,0.08601385748701071,0.2153529508413409
Au3P4,I4/mmm,-0.13206870412624,-0.2429010838212294
Au3Sb,Pm-3m,0.2297594672192085,0.5115807820586572
Au3Sn,Fm-3m,-0.1903946724928708,-0.3542637457551776
Au3Ta,I4/mmm,-0.0710242900783076,-0.1082678537058415
Au3V,Pm-3m,-0.0609838948420491,-0.0875768252219622
Au4As2,Cmcm,0.0007196076792562,-0.0585064091742465
Au4As2,I4/mcm,0.3197951156844494,0.3798561764473647
Au4Ba2,Pnnm,-0.8498168694147156,-1.2270178113666743
Au4Fe,I4/m,-0.0383881622067059,-0.0837456347215888
Au4Ga,I4/mmm,-0.0559240493944638,-0.1126556951528117
Au4In2,Pnnm,-0.050360271421282,-0.1286826129692014
Au4K6,Fdd2,-1.738637705476013,-0.5836969849783367
Au4Mn,Immm,-0.1944538575207355,-0.3410390715725765
Au4Mn,R-3m,-0.1017733201906774,-0.1882438404946341
Au4Mn6,Fdd2,0.2557371991199769,0.0732380191169552
Au4Na2,Fd-3m,-0.6193776757548319,-0.9104284203700402
Au4Nb2,C2/m,-0.2436892664407145,-0.3942880762721593
Au4Nb2,Cm,-0.1175476737759243,-0.2209881728710325
Au4Nb2,Cmcm,-0.2183102558469793,-0.3594210669741376
Au4Ni3,I4/mmm,-0.0242025196387895,-0.1158792033838425
Au4Ni8,Pnma,0.1588369612599983,-0.0479782949912571
Au4Sb12,Pnma,0.146034689417797,-0.1062493955458344
Au4Sr16,I-43m,-0.6403916613007655,-0.4600655965049511
Au4Sr2,Imma,-1.1505976377088414,-1.640246128760818
Au4V16,I23,1.9544384526185723,0.6094083143236922
Au4V2,Cmcm,-0.1194363117186499,-0.223582882245789
Au5Cr4,I4/mmm,0.5348075867194976,0.3652743360526242
Au5Mn,Cmmm,-0.1870614062810785,-0.3164897665460708
Au5Nb,Cmmm,-0.0773501498446877,-0.1657627165636913
Au5Nb3,Cmmm,-0.122246387106409,-0.2342526462016551
Au5Ni,Amm2,-0.0329265696848097,-0.1047312836492726
Au5Sb,Amm2,-0.06790479883473441,-0.15278620038821775
Au5Sb,F-43m,0.0529254857976024,0.0132167508378734
Au5Sr24,I-43m,-0.0559812377803231,-0.2302093506004353
Au6Ba7,R-3m,-0.3711235898463869,-0.3999187982705384
Au6Ga10,I4/mcm,-0.4521932321883903,-0.414453173249366
Au6K2,Pmmn,-0.477519125149962,-0.6003218182527099
Au6Mn2,Cmcm,-0.1370238599466859,-0.2494791937758851
Au6Mn2,I4/mmm,-0.2135185647789334,-0.3282985071249375
Au6Nb2,Pmmn,-0.2353991751606007,-0.3508440505023939
Au6Pb10,I4/mcm,-0.3560150858686948,-0.3649027143729801
Au6Sb2,Pm-3n,0.081599918919673,-0.0242116256506046
Au7Ba6,R-3m,-1.5283370676447383,-1.1336912312240848
Au7P6,R-3m,0.6697717464089566,0.2600979730404976
Au7Sb,Fm-3m,-0.0779557955546272,-0.1886161015337536
Au8Cu16,Fd-3m,0.6307370847685501,0.0107510804102959
Au8Cu4,I4_1/amd,-0.1775759655405789,-0.2790691131972639
Au8In,I4/mmm,-0.24560335609999565,-0.3495051861583257
Au8Mn4,Pnma,-0.23450771459049546,-0.31817701726910497
Au8Na4,Pa-3,0.7585650947484209,0.3639906099704622
Au8Rh4,Pnma,0.3107357197373484,0.0563649260461908
AuAs3,Immm,0.1733500374667043,0.3953334541095034
AuAs4,I4/mmm,0.2628240475658086,0.4128396303355944
AuAs5,Cmmm,0.5079733557982594,0.6383852638402818
AuBa,Pm-3m,-0.4531006008176856,-1.5366047834154704
AuBa3,R-3m,-0.4587730371097482,-0.9073320519401156
AuBr,Fm-3m,-0.1231312797968591,-0.1766175599259508
AuBr3,Fm-3m,0.2841857119582335,0.62374120539528
AuBr3,P4/mmm,0.1123186959000458,0.2695613906547897
AuBr3,Pm-3m,-0.1622679103180687,-0.2963007250150693
AuCr2,I4/mmm,0.10479480786526194,0.423635118553094
AuCr3,P4/mmm,0.1097291322535964,0.2642248741224514
AuCs,P-6m2,-0.2734318163976713,-0.7960897242724723
AuCu,Pm-3m,-0.16978635598605857,-0.3689090957934221
AuCu,R-3m,-0.1439518838770979,-0.2624308574981558
AuCu3,P4/mmm,-0.15291268238933875,-0.2770216744406949
AuCu3,Pm-3m,0.8289060587971586,1.7462890680024228
AuEu,Fm-3m,-0.5587465333070061,-1.972030470732758
AuFe4,I4/m,-0.0387703424404196,-0.0843757057031126
AuFe5,Cm,0.1986546194512964,0.21342704033396
AuGa,F-43m,-0.13485164593196464,-0.2249237119919992
AuGa,P-6m2,-0.1766003457962459,-0.3969933402746163
AuGa2,P-3m1,-0.13405427049664945,-0.23265154048036676
AuGa3,P4/mmm,-0.18287767338349087,-0.3387728772160786
AuGa4,I4/mmm,-0.0412871251768683,-0.0885249306738222
AuGe,P-6m2,-0.1510499206815266,-0.2916858177351172
AuI,P-6m2,-0.0267967144770711,0.2204308008428951
AuIn,P4/mmm,-0.1868483081407675,-0.4392308968214913
AuIn8,I4/mmm,-0.1826769489107556,-0.2918707979183596
AuIr,F-43m,0.6611057097005084,3.0556595578518784
AuIr3,Immm,0.1919412296641584,0.4336457792974256
AuK,Fm-3m,-0.2658030553434717,-0.7646473540161447
AuK3,Imm2,-0.2593663180995352,-0.4963990153583026
AuK3,R-3m,-0.2598801423306762,-0.4974578931765634
AuMn,P-6m2,-0.0565875134582243,0.0976463375280288
AuMo,F-43m,0.8284135168873594,3.7452281500477698
AuNb3,Imm2,-0.1067520283605968,-0.1818948009592559
AuNb3,Immm,-0.1559316882324106,-0.2832431761268453
AuNb3,Pmm2,-0.054305093511185495,-0.07381329646404765
AuNi,F-43m,0.2829410256995843,1.4970324193496676
AuNi,Fm-3m,0.061377397665424,0.5838453921913945
AuNi,P-6m2,-0.0632331154851362,0.0702561128215756
AuNi2,Immm,-0.0669571051110189,-0.0482883651917943
AuNi3,Imm2,-4.59210564594072e-05,0.0380028279369303
AuNi3,Pmmm,-0.0551773700062748,-0.0756108649243543
AuNi5,Amm2,0.0224184210736323,-0.0286954468601952
AuNp,F-43m,0.6459427567056617,2.9931645892906587
AuP,F-43m,-0.0466877803840581,0.1384486474372364
AuP,Immm,0.032703373437255,0.1054918629053299
AuP2,I4/mmm,-0.1864512699591506,-0.3766230054592602
AuP2,P-3m1,0.0165330480477442,0.1811178944201096
AuP3,Cmmm,0.3195922365282224,0.69670620240528
AuP3,Imm2,0.25743593305739443,0.5686158418860848
AuP3,Pmm2,-0.1130352964818676,-0.194843223467523
AuPa,Fm-3m,-0.2679863597548851,-0.773645966660873
AuPa,P-6m2,-0.3452524853627182,-1.09210267442419
AuPb3,Pmm2,-0.0874963416935934,-0.1422130999974427
AuPt,F-43m,0.367913505214392,1.847251300701578
AuRh,Pm-3m,-0.0192951359580094,0.2513489810857285
AuRh3,Pmmm,-0.017021308939661,0.0030203171939454
AuSb,F-43m,-0.1513566041380482,-0.2929498309507536
AuSb,Fm-3m,-0.2304738486423554,-0.3457690475327203
AuSb2,I4/mmm,-0.0315166285705447,0.0490915874662545
AuSb3,Fm-3m,0.0595104145673255,0.1607352311731227
AuSb3,P4/mmm,0.059394509127575795,0.16049637575967857
AuSb3,Pm-3m,0.5379183258701786,1.1466278665480372
AuSr,F-43m,-0.285132056356184,-0.8443129251631226
AuSr,Pm-3m,-0.6321068922541984,-1.6002816597294864
AuTa3,Pm-3m,-0.1211580680472752,-0.2115824547301485
AuU,Fm-3m,-0.0961581775958408,-0.0654463932921094
AuU,Pm-3m,-0.1713095083591044,-0.3751868544661422
AuV,F-43m,0.3193075234849105,1.6469189972839295
AuV,Fm-3m,0.1424341152128982,0.917925239073905
AuV,P4/mmm,-0.0634590717975214,0.0693248210973632
AuV3,Fm-3m,-0.0245449522993875,-0.0124842436719934
AuV5,F-43m,-0.0045072422710259,-0.065687328428082
AuW2,I4/mmm,0.1384388713250127,0.5160790591189984
AuW4,I4/m,0.3214494849757139,0.5094908530641749
AuW8,I4/mmm,0.6515721004300336,0.4722191246785764
AuYb,Fm-3m,-0.5380239116675694,-1.8866210133333456
AuYb,Pm-3m,-0.5951414145010072,-2.122034032491569
Ba12Ir17,I-43m,4.365954441194811,1.0267049981583942
Ba16Ir4,I-43m,0.7453841055960511,0.11108972538090045
Ba16Ir8,Fd-3m,0.2793957899387316,-0.1099216714722593
Ba2As4,Cmcm,-1.0345837540069445,-1.4808602005035456
Ba2As4,I4_1/amd,-1.1509670243026724,-1.6407536113419103
Ba2Bi3,Immm,-1.0340875959761555,-1.7252782525696968
Ba2Br,I4/mmm,-0.7756788923593183,-1.9956463249852938
Ba2Br2,P4/nmm,-1.5927002938338246,-3.244104720290593
Ba2Br4,I4/mcm,-3.033826734122373,-4.227524548163192
Ba2Br6,Pm-3n,-3.08542191432151,-3.2874765379729496
Ba2Ca2,Pmmn,-0.1062337536885658,-0.1808267517690468
Ba2Ca2,R-3m,0.0146013109244882,-0.1470575270751871
Ba2Ca3,P-3m1,0.1869477379977864,0.2877482294031633
Ba2Cu,I4/mmm,-0.12022692626047822,-0.20753045341871595
Ba2Cu2,Cmcm,-0.1570350735438868,-0.2855170086176224
Ba2Cu4,Cmcm,0.0801002239410467,0.0505508243636815
Ba2Cu4,I4/mcm,0.1158334971698817,0.0996430600643944
Ba2Cu6,Pmmn,-0.2018946249771152,-0.316321325755335
Ba2Fe,I4/mmm,0.3941522576662093,1.2187038510711308
Ba2Ga2,Cmcm,-0.4514748022988787,-0.8922920081170984
Ba2Ga2,Pmma,-0.3145535606771745,-0.6101276865162938
Ba2Ga2,Pmmn,-0.1965681316612128,-0.366985876357661
Ba2Ge2,Cmcm,-0.5095710725881863,-1.012015540416129
Ba2Ge2,P4/nmm,-0.2988942677984552,-0.5778573557806153
Ba2Ge2,Pmmn,-0.2450961590360342,-0.4669913814251171
Ba2Ge6,I4/mmm,-0.1805915723842204,-0.2943708916528313
Ba2In,I4/mmm,-0.3483264653926023,-0.8214081891409647
Ba2In2,C2/m,-0.4841604812779471,-0.9596499456142744
Ba2Ir,Fm-3m,-0.3778945289701987,-0.4166731617843865
Ba2Ir4,Fd-3m,-0.1504668664406282,-0.2662142778243485
Ba2Mn2,P4/nmm,0.5781497087550953,1.229535826805573
Ba2Mo4,C2/m,1.605558724418688,2.146305326827596
Ba2Na,P-3m1,-0.1002395939445018,-0.1397388055730129
Ba2Na2,P4/nmm,-0.1360383585300816,-0.242247434243732
Ba2Ni6,I4/mmm,0.9583170745101992,0.879148212870515
Ba2P,I4/mmm,-0.6343011728768096,-1.6071821457752082
Ba2P2,R-3m,-1.7059976617013712,-1.3289818608693738
Ba2Pb,Immm,-0.7605465292572132,-1.1043735589907553
Ba2Pd,Fmmm,-0.38191875987203927,-0.9137098838528563
Ba2Pd,P-3m1,-0.4320964250515621,-1.0515832742993152
Ba2Pd2,Cmcm,-0.6280943267683665,-1.2562656889947477
Ba2Pd2,R-3m,-0.16028931743168498,-0.29222328375834244
Ba2Pd3,P-3m1,-0.6079408196773438,-1.0227230340364555
Ba2Pd4,Cmcm,-0.5629409794287441,-0.8328927414954246
Ba2Pd4,Immm,-0.6075544178804587,-0.8941850116399758
Ba2Pt2,P6_3/mmc,-0.5265247240684108,-1.0469532572518463
Ba2Rh2,P4/nmm,-0.0271281433729737,-0.0178076277445503
